Edge1,Edge2,Weight
0,8,32.1302979967858
0,13,7.078697368959464
0,18,28.772641075279864
0,23,15.429518892373705
0,26,24.617430874154316
0,31,26.551180979900973
0,32,11.55653301126659
0,36,47.87099066677976
0,39,17.811537723447156
0,40,36.74411007354477
0,41,6.649815468522169
0,45,24.103646658605165
0,48,23.231243829993954
1,8,42.325726471444746
1,14,14.895178382446462
1,18,47.71885893378916
1,22,27.756149686226404
1,28,48.89018263265134
1,29,38.344741684729975
1,33,33.91890765850446
1,35,15.722535446866443
1,37,43.04896575073926
1,39,44.64732037647402
1,46,20.88731953280099
1,49,6.988613117128784
2,3,4.609537346954373
2,7,11.039418312022942
2,10,27.386276695619838
2,11,2.16557264598386
2,14,17.583037454741284
2,15,9.759484382453227
2,18,2.4426361267423093
2,19,21.14472456332236
2,21,45.65554560405617
2,24,46.280477176023474
2,25,26.868334810019505
2,34,19.603999467845725
2,40,42.69490050713755
2,44,45.97702414089293
2,47,4.565753415540441
2,48,34.65793962785021
3,4,18.686183634348446
3,6,14.060441777610661
3,8,47.90089652875434
3,9,31.07009894905051
3,13,19.138982984452912
3,15,30.679887276191835
3,17,33.297534236355325
3,18,45.21719653357235
3,20,18.52374982983912
3,21,38.35032197319872
3,30,35.678446244684565
3,31,31.29214295479366
3,32,9.062998028591252
3,35,34.014121855397676
3,38,19.55391151902252
3,44,17.42690106143537
3,47,17.307081561490385
3,48,30.210381427967835
4,5,7.552196538987388
4,6,35.53161338823417
4,9,40.56157089407947
4,12,39.23624273178676
4,17,49.36476900841945
4,26,22.767152347562913
4,28,9.293673494397353
4,30,35.47041499384116
4,31,13.987169683077983
4,33,42.72648832418954
4,34,49.44920789029067
4,35,3.527537891511895
4,40,48.02699231024206
5,7,49.3233126667925
5,8,14.387222272202804
5,9,6.604413735538217
5,10,15.172288553335633
5,11,29.84061158553365
5,16,48.707257732831415
5,20,9.14461293995526
5,23,12.125878219346864
5,24,34.732651895350656
5,36,46.64298610463927
5,40,7.4961975522042925
5,47,30.874575325317466
6,7,47.69999270766387
6,10,35.38471113483278
6,12,23.071994360187283
