Edge1,Edge2,Weight
0,1,18.666035709655876
0,3,35.20338461483669
0,12,28.517316321377244
0,13,26.707251771095248
0,16,42.68254960216446
0,21,39.45561066763331
0,24,3.083890597985084
0,35,38.67464587638981
0,36,33.198136919329876
0,46,1.0558330503389723
0,52,21.98342096614587
0,57,2.396890986832706
0,59,40.475884952718
0,64,39.57633909771936
0,69,38.303294540802916
0,73,34.88017171812496
0,83,27.420298564668283
0,90,39.684863129179405
0,91,4.881329920034077
0,98,18.44218563911498
1,3,39.94769899772322
1,8,31.76265448756601
1,9,48.467661362473514
1,10,20.07089947670519
1,11,39.52990014584423
1,12,29.785951552791335
1,13,40.089205342101636
1,23,36.35334117768178
1,32,15.162138334784563
1,35,40.51547065628028
1,36,10.355828288101455
1,38,30.600085997382052
1,40,23.59999944902107
1,43,24.573164951349536
1,44,14.25785240438468
1,45,32.1062213290441
1,49,6.585450209050387
1,50,4.489560608555848
1,51,14.332606335439896
1,53,34.57916617115385
1,54,37.11355857118555
1,56,48.146272134245194
1,60,5.50935083776527
1,63,39.43657655350978
1,76,43.52469413835812
1,82,46.4469088629199
1,86,45.215482119883305
1,87,20.755290741111114
1,89,13.975053982034241
1,91,35.39320128776816
2,3,11.541537165570464
2,5,46.726503211464646
2,9,40.06691213064813
2,12,24.161645615651846
2,17,37.06312597115355
2,19,30.32862326044825
2,21,46.462499455898765
2,23,33.40724976979896
2,26,15.012675743732945
2,30,7.589671207334359
2,31,21.27733793098689
2,33,8.329513462615079
2,34,9.439491309322834
2,35,9.297442895314667
2,36,25.909438258415797
2,38,28.10335482726658
2,47,33.3480077549669
2,49,10.393225998489763
2,50,46.73069561881269
2,51,44.04411294350447
2,53,11.687116486509218
2,61,26.075927121047638
2,69,45.778008556739465
2,71,16.448570810180822
2,72,11.976315365102664
2,78,9.032411346885262
2,86,45.586341309714115
2,94,33.69719694175487
2,98,12.327627757007093
3,4,19.129667242243
3,9,10.103848562659119
3,18,37.44015155156344
3,21,21.34363875666654
3,24,42.11770664046339
3,36,9.30155770566361
3,38,17.45333865812745
3,39,42.30515897418107
3,42,5.953036550172647
3,44,11.617227922087302
3,47,5.173396902594934
3,51,2.10608015053268
3,52,9.98041896722076
3,54,30.19734527809515
3,59,26.456054052558564
3,62,40.06171862436614
3,66,26.557853504504948
3,68,45.06755028074775
3,70,30.14505416480967
3,73,34.610073989542286
3,79,10.221612260428998
3,80,23.633867247244744
3,93,0.3367618405831385
3,94,2.0613981833918604
3,97,14.71006554311709
3,98,10.941215151625666
4,7,4.718372964312595
4,11,22.820473768780182
4,19,10.858850208379861
4,20,34.632701297583004
4,21,32.05778083987942
4,23,19.713068732264478
4,24,23.667038639246783
4,29,15.973947709719589
4,34,31.066929480488305
4,36,35.90132812290221
4,40,11.380226287367917
4,41,38.03679931053617
4,43,9.239826179619376
4,44,27.669026915730505
4,49,44.62635315790821
4,54,18.636949624045652
4,56,24.662747838947634
4,58,27.918868448113454
4,60,48.252163723681036
4,63,32.65674698947699
4,68,28.379753132695086
4,70,2.2344680046800014
4,73,18.770389809603493
4,74,15.419961557849554
4,77,17.334929579064067
4,84,27.868106538809258
4,85,12.127119588937191
4,92,0.2061954441922309
5,6,32.24991577603463
5,8,27.11058116979588
5,9,20.43272121203873
5,12,8.666736926026008
5,15,21.398263310993766
5,16,24.77432141237378
5,17,33.726016860640996
5,27,31.7028124872915
5,28,20.959757830255803
5,29,31.23664236206563
5,33,37.345197401145704
5,42,16.209357518377566
5,43,29.34634086467907
5,54,11.53915247164415
5,56,37.608149746917825
5,59,31.42243824008193
5,60,5.166372550350939
5,64,22.18134426871657
5,69,33.837879673359126
5,73,44.95892416307135
5,77,31.81736926590143
5,79,15.269753124795294
5,83,5.619584680068895
5,85,29.225683247386673
5,88,12.675766859302417
5,89,44.10857236468413
5,92,25.844653956365075
5,93,26.23850840079136
5,94,10.220041173356476
5,95,37.46072704381595
5,97,30.511467735138176
6,12,9.984465312399465
6,13,31.78456145525319
6,16,46.105374365109675
6,17,42.411405734121196
6,19,4.089026668286394
6,20,19.146318285375543
6,25,25.057456940765928
6,26,44.90186928564923
6,28,8.967361732693508
6,29,25.56367645500513
6,31,2.1560693551457675
6,35,26.766447052970076
6,40,6.353977361114454
6,42,28.938453183790593
6,44,27.99292705374965
6,48,23.55267294126496
6,55,25.63664465964714
6,64,24.78354693777387
6,69,14.806270825181977
6,71,2.9193617961070006
6,74,44.0479818296716
6,77,20.233740542972523
6,78,18.7586623856828
6,80,40.14788182020127
6,82,0.44102680193839894
6,86,33.042065762978154
6,88,43.73489659373286
6,91,38.165681138146425
6,92,27.702632775459573
6,95,20.76867225366802
6,97,39.920522663461725
7,9,13.635272882240052
7,10,48.211784788078205
7,13,22.954665957097887
7,25,33.252884549593716
7,26,17.74663558925351
7,31,22.648638234548645
7,33,46.38305293270708
7,37,39.527266245328725
7,39,45.97205670930939
7,43,16.358604016001117
7,44,17.19307617366528
7,45,31.03052752682479
7,47,19.923892181493315
7,48,2.022647345400391
7,49,39.30658129202275
7,57,14.445153077135675
7,67,4.182839115988712
7,75,39.86935079302608
7,77,42.64700069330714
7,81,46.366886224574806
7,83,34.09512704031742
7,84,14.014323989926297
7,87,20.327341834246088
7,88,2.575715816744595
7,91,48.64207005024253
7,94,34.2844068977297
8,15,21.48607639660332
8,17,26.723030544886505
8,20,35.904623131576116
8,21,26.031163831257814
8,29,45.97319334487997
8,30,37.40808338013868
8,32,2.489457758888136
8,40,1.959179242211534
8,43,47.247646178937636
8,45,1.21674865032394
8,47,5.051498216808836
8,49,18.532474416830212
8,50,2.454737191759576
8,51,6.302514789679092
8,56,1.7046797187815599
8,66,33.36508097008019
8,67,32.5042456273331
8,73,40.185556512907375
8,75,12.00232288703582
8,77,1.0538750829541976
8,82,16.698775079539757
8,86,43.63214746040531
8,89,15.748528539304685
9,10,32.053483116460995
9,11,3.384680618069058
9,12,24.029643714448763
9,14,6.012684550813152
9,15,26.19782040503629
9,16,43.97044897674582
9,21,11.382559192244907
9,25,19.531042457522137
9,32,21.99375871722986
9,33,38.00121100298725
9,34,36.51320938165018
9,35,45.44989691603397
9,44,47.89375891913742
9,49,27.690325857467315
9,58,37.635534618577715
9,61,20.726973504730577
9,67,19.42935590519987
9,69,21.265515326509988
9,75,33.23669556752466
9,76,24.760634511744346
9,82,28.575911835842366
9,86,46.3741982326168
9,89,42.03547401193802
9,91,20.827593973948982
9,93,5.002965684861977
9,94,45.80950254394897
9,95,16.959767337112915
9,96,42.538384822406464
9,99,24.35609900915049
10,11,39.464444539027205
10,12,37.80850303878133
10,18,37.75056271037947
10,24,11.926754022565888
10,30,14.67644703015213
10,36,17.53059825408651
10,38,6.786933349268964
10,52,0.3281125646190153
10,54,13.445538132931862
10,55,9.395731211826542
10,56,27.212353328813244
10,61,10.46288579241989
10,63,7.331805464076102
10,64,42.11889767166468
10,65,6.80896316938378
10,66,18.62609271829304
10,67,22.3038022162901
10,71,35.937325490531045
10,72,8.859687970567947
10,73,9.349944451999015
10,78,32.26887273833302
10,80,42.24935676127566
11,12,43.83138303297442
11,13,41.37270882957378
11,16,26.329719726837
11,18,39.25299120575652
11,19,1.4799676655274374
11,20,21.613842742079708
11,25,13.677357373061238
11,33,49.489814369186064
11,35,12.534709686575635
11,39,30.25543476548408
11,41,31.73648305749716
11,42,25.01404826881884
11,43,44.63953135028903
11,48,25.17317592905277
11,49,39.31724529853067
11,52,48.418327540871
11,54,7.699830992491435
11,59,48.924831576458935
11,60,46.2236369552133
11,63,23.61622293567392
11,66,12.039665394177446
11,70,18.966024453573187
11,73,10.47792211456674
11,74,31.99679304000475
11,81,8.584240623896672
11,82,33.05194299318197
11,86,3.7520318424573373
11,87,15.634057979946558
11,90,32.62642614237243
11,91,44.75799760216192
11,93,21.23115239736957
11,94,33.030354093047045
11,97,19.311936911350504
11,98,34.458047759967556
11,99,12.09167951322324
12,13,39.002731146043715
12,16,27.863135887133605
12,17,23.4375728843923
12,26,35.796755241888846
12,28,42.82492943470429
12,31,5.245474994055971
12,32,11.480216341627752
12,34,10.395920549542993
12,37,37.11964234621449
12,38,39.33540687039124
12,42,3.8831034335616743
12,45,16.38056703624326
12,46,24.017023197589214
12,54,6.064544696449392
12,58,43.05622582819794
12,59,37.612124381466224
12,60,47.14085792983973
12,62,19.446033985866475
12,63,6.068442000664764
12,71,19.9544040497265
12,74,32.0469832439177
12,76,25.442425557227743
12,85,37.071118440145035
12,86,10.140466489208627
12,89,13.07860476861209
12,90,18.24895624510441
12,91,35.98222109533688
12,92,33.745470159369404
12,93,30.309788059407776
13,16,37.79245735111933
13,18,25.245815359089146
13,20,44.22602749058597
13,23,24.572298903336474
13,24,21.148738393615485
13,25,33.88221732781885
13,27,1.8467877684093914
13,30,1.0801835201578347
13,31,37.49720709120222
13,32,46.09075205204316
13,34,33.24829033193319
13,38,36.80540454396705
13,39,7.507536112513597
13,43,47.60955459558802
13,59,42.80549851004249
13,62,19.481269396171314
13,63,19.44825187977846
13,66,37.301317526955614
13,69,48.59917706999005
13,70,41.82923561888306
13,71,43.26679928943757
13,76,36.45732095699883
13,79,18.619824669881535
13,80,13.039454301353565
13,81,30.038939052096108
13,83,5.621865986166602
13,87,33.24279525992123
13,90,22.535517718780333
13,92,3.5931512704430735
13,94,18.238954104490084
13,98,23.107041806966265
13,99,45.2849807362727
14,20,49.12659118690022
14,26,17.799630274643974
14,28,3.477608819734568
14,30,15.2369358537499
14,35,20.714652702687143
14,36,35.338019933015076
14,37,26.081885528397812
14,43,44.78444919821884
14,44,23.92312922014784
14,49,49.396562016542276
14,53,10.154267721402727
14,57,7.042592695649525
14,58,5.43314461668698
14,59,37.41700835008794
14,60,5.489167808972223
14,61,24.625877016967063
14,62,26.52355967278051
14,68,21.844095881431098
14,69,20.133192834545397
14,71,42.530782744467174
14,76,15.910403102130216
14,77,33.85304007527218
14,78,11.150864201228988
14,80,24.37376962592641
14,81,40.53198896504012
14,84,22.94539308335734
14,87,21.593087339524413
14,89,28.486860327785585
14,92,16.346433435702263
14,93,14.316803862607518
14,94,22.85987834404969
14,95,33.487543312920806
14,96,19.83091756458316
14,97,14.175555135401058
15,17,32.41405986840445
15,23,13.464565417091196
15,26,42.59241660053
15,32,19.467302672074705
15,34,23.316883131566946
15,36,1.1216255417541843
15,37,36.8587481280471
15,38,19.856009366258075
15,44,11.125767465819386
15,47,15.810062660617891
15,50,10.381322202960602
15,52,20.251295351034532
15,53,26.850074012828813
15,57,44.38767541065054
15,59,29.00063491744443
15,61,4.802985375178154
15,64,2.214907019453327
15,68,6.244750421752066
15,69,2.788864194417334
15,71,42.387018348107524
15,74,18.916681351984554
15,75,7.30490570869744
15,76,7.892451523462546
15,77,41.962857549339276
15,79,16.11127128150423
15,81,8.798137886255585
15,86,9.490578513956983
15,87,34.661703675424185
15,88,1.2457747445553669
15,89,13.374530471352097
15,96,38.98621808798914
15,99,46.303119161562236
16,20,30.006785872624388
16,23,24.884368614092367
16,25,19.81017228834343
16,26,14.597515385023913
16,29,0.4027623075222253
16,30,6.093732352814612
16,34,49.18806316073994
16,41,1.3987170899937007
16,49,7.326963586947094
16,50,31.846377272622185
16,55,7.644868975002894
16,56,15.447538710547981
16,61,24.126069387218557
16,63,39.34483204212243
16,64,41.17883651549373
16,67,24.780451525317538
16,68,39.70367424251945
16,71,49.45062494731394
16,72,19.610233977623665
16,73,36.937662513959225
16,76,18.207629935482938
16,78,18.582979480039587
16,79,4.47074586177349
16,84,33.2229892586732
16,85,30.752932299280943
16,92,15.055133268766502
