Edge1,Edge2,Weight
0,1,0.8447007064972589
0,2,26.42448092813239
0,10,17.485904041803877
0,12,33.204316843794246
0,19,3.083649878231143
0,21,6.999452214585316
0,22,31.183701114416706
0,23,39.56158123712836
0,26,35.320494544818956
0,27,42.89032885915218
0,29,23.37608704888849
0,30,23.285790387314393
0,33,12.979501312077806
0,39,35.912119977941195
0,45,48.25159552116386
0,53,29.300949080487225
0,57,11.53510710449126
0,58,18.129847822732124
0,61,16.262549112254526
0,64,1.1651688349533451
0,68,46.11560640066277
0,79,9.73668009916729
0,86,48.23928257099069
0,87,29.173660816335474
0,88,9.06652410743048
0,93,9.33556049309211
1,3,30.209251313626616
1,5,29.84550388732114
1,6,10.705162041107908
1,8,18.19181889389414
1,9,31.707100833902935
1,11,29.444226057263656
1,14,17.145402617355842
1,17,30.213408389853676
1,20,45.701472386202425
1,23,27.448506923197513
1,26,19.808993193562024
1,29,33.695250086608134
1,32,13.14460903128698
1,33,42.26823570617804
1,35,1.2094877959901662
1,36,3.2665182937797352
1,41,25.20335974073945
1,42,40.632351286589554
1,46,31.24918946095676
1,49,31.99887725923215
1,50,46.249713421473906
1,53,46.17133473156036
1,55,29.728858029379374
1,60,2.8652582483991496
1,63,27.33578748350134
1,67,7.100799160035254
1,69,28.264116071401247
1,75,28.63817160900129
1,78,6.082108307377393
1,81,49.23105464572322
1,83,20.926425372566705
1,94,34.273271950149464
1,97,35.45511672519454
2,6,28.5527070672931
2,13,49.161683000100474
2,17,3.6285678831073866
2,21,4.506903821648455
2,22,2.3036945390511487
2,24,7.108322695913144
2,25,20.072607685794804
2,26,14.3523605409279
2,29,49.428871533904605
2,34,32.36594299325281
2,35,30.137213830183878
2,38,45.202201427205694
2,43,33.61898629197826
2,52,30.640765496121507
2,57,35.43020745190395
2,59,11.075187780774904
2,60,32.642927896634724
2,69,32.916724526704904
2,70,37.93487887477679
2,72,43.79034968129112
2,73,44.37564570162455
2,74,17.92071594273231
2,76,9.524450338174523
2,77,41.77395822697977
2,79,45.94068228636661
2,82,30.186752036409032
2,85,2.2493158420966552
2,87,22.25440410795949
2,88,35.11551932315069
2,91,20.446429778201246
2,92,18.59664797090894
2,95,29.43796076333583
2,96,2.0463035302101917
3,5,35.976446372026906
3,10,44.005362272670965
3,15,4.677908050474389
3,17,17.542377893180937
3,19,3.412627972753901
3,20,6.070209765541973
3,23,13.051789664992624
3,28,40.88576668989594
3,34,9.68706918263244
3,36,41.876818132811046
3,41,23.64786866709519
3,42,33.490617294288775
3,44,2.9784642149808804
3,46,20.079210957481635
3,48,30.411419376281245
3,55,26.01490634450936
3,62,27.436013702756906
