Edge1,Edge2,Weight
0,3,48.40073912457126
0,6,48.121109993105044
0,8,39.01771941260592
0,11,49.58712939911482
0,12,36.69645653826929
0,15,6.1612558840554446
0,19,11.34388715803863
0,27,17.934249844118916
0,29,33.88963534544585
0,31,47.3482105096037
0,33,46.06129953695841
0,36,23.35441817084992
0,38,14.220730393811415
0,39,45.63301835567443
0,43,30.658711226637493
0,49,1.70083514063743
0,53,13.27780734631412
0,60,35.00891072402186
0,64,49.47922937500482
0,65,38.29367697296448
0,66,16.829329982594814
0,67,0.12731389809546578
0,68,8.596532058523731
0,71,1.468350542505692
0,72,46.310382634749025
1,2,0.69122470740417
1,4,22.451614686421195
1,14,29.140073225156165
1,20,36.80282176323923
1,27,34.00043382384851
1,30,5.533960969594448
1,34,36.159600805129145
1,35,17.653103080611878
1,39,29.539758639992915
1,40,48.19275336061516
1,42,46.23760567981891
1,45,3.406290946485291
1,47,47.70700537178006
1,49,27.460176164252765
1,54,35.08648675954724
1,57,9.507958412059791
1,60,27.08977576710697
1,69,13.014633666520787
1,73,41.20488406284078
1,74,29.6923643331357
2,5,6.3994073189424405
2,9,14.868613581574419
2,10,48.532078545765
2,11,22.334963020212594
2,17,28.156161732326286
2,19,23.622104713244784
2,21,12.810739872416493
2,33,26.03125147573478
2,41,44.71926512708538
2,52,0.9273325214498918
2,57,23.773076122356112
2,60,45.57027770785718
2,61,45.15488938871428
2,70,23.482757646176246
2,72,48.18404015911844
3,4,13.971203082931238
3,10,7.097754974815923
3,11,22.267367465853276
3,14,13.307590280762188
3,20,37.831886372943366
3,22,31.467629104470923
3,23,12.419158595461383
3,25,43.84650449852582
3,26,25.803533666340854
3,33,21.2834293730901
3,34,44.773728484992255
3,35,29.524376999412443
3,37,29.926522060063913
3,40,37.91646080763757
3,42,10.427433367621287
3,53,13.53309226221987
3,58,34.904469761838804
3,59,38.37284198413073
3,61,12.7889989099085
3,71,19.173116997244676
3,73,6.544694692857695
4,5,40.927016837643784
4,8,26.103342785183447
4,11,24.87292475644341
4,14,45.475587115490775
4,29,37.23191988359859
4,34,14.495613462467738
4,51,33.118379156640444
4,53,1.3815059642365901
4,54,19.839977495759886
4,61,37.04105553255086
4,64,25.312883404505126
4,65,3.5807768344301163
4,70,37.6542516824416
5,6,12.922970023427476
5,8,9.913561430631578
5,10,42.95235298743052
5,11,32.75357187081758
5,16,22.37184719509312
5,21,39.27553566378304
5,22,6.230295866982605
5,29,9.739508778073807
5,30,4.8577216527848135
5,34,21.751668845164073
5,36,40.849715519355115
5,42,25.39783487256463
5,43,18.698566406731317
5,48,39.19113418256594
5,49,19.213807356631406
5,50,35.92624845270222
5,65,24.68421958896422
5,67,14.212095852488899
5,68,27.020131415363995
5,71,33.71113963013561
5,72,39.34786109377219
6,8,10.794213273134368
6,12,3.7281477534647056
6,16,29.189783626832927
6,17,33.24311245736321
6,19,0.11692277066857604
6,22,19.592090349964487
6,23,23.530174810692245
6,29,27.207070393273796
6,30,22.345258487077512
6,31,23.8938815007717
6,34,1.806649454569642
6,39,28.48901647721074
6,48,41.86762655118471
6,49,6.685520733666467
6,56,12.550392084749252
6,58,31.56240233588969
6,59,19.51539332231397
6,65,43.074079814952945
6,69,31.535277411579255
6,70,15.020278469771364
6,73,24.720742091083665
7,9,4.411507244837559
7,10,20.73606674353051
7,13,7.153945265376022
7,19,12.038570528171167
7,20,40.825710549788546
