Edge1,Edge2,Weight
0,1,40.463699765346725
0,3,20.147307746412796
0,5,4.893850588534576
0,9,13.828744125243981
0,10,18.879463847416527
0,11,18.549975849378136
0,12,16.025037999116677
0,17,24.916540976848278
0,26,11.172300741521585
0,29,13.949556560450954
0,37,20.875933833333022
0,41,40.10912852133877
0,48,48.95068222579647
0,49,17.129136714186117
0,51,1.5167418916541497
0,52,9.6219189391899
0,55,40.02801016085059
0,58,45.433527003752985
0,59,46.3891620849884
0,64,37.873332003905894
0,65,25.9504744476765
0,66,18.044121245086004
0,70,1.021473285181651
0,71,48.92607289822688
0,72,38.17893358136354
1,10,16.353327190706494
1,13,9.211469548640727
1,17,10.470186720870862
1,18,2.210315935300872
1,22,41.11518958719507
1,23,41.10972154756649
1,24,49.40217862463029
1,26,47.50815236954369
1,32,26.438072218390975
1,39,29.298776010715677
1,40,31.605277496730178
1,41,22.277801751480414
1,45,4.794015647560346
1,47,39.21408417198913
1,49,2.472466199873591
1,51,34.49689082452541
1,55,40.17874954333532
1,58,43.34348417562522
2,4,43.023823984815245
2,5,27.57468388715575
2,7,22.935726439687652
2,8,9.4973321975181
2,15,13.599605851484158
2,17,32.68790078204684
2,18,42.45299401926705
2,19,33.82764013990631
2,20,12.523526929064415
2,21,16.460144165949814
2,24,14.405940982288007
2,25,12.244445751250343
2,27,30.31157681743311
2,31,9.728935048511762
2,32,37.101357035936914
2,41,43.07844248953903
2,44,16.027333782845304
2,46,33.260663788322816
2,47,38.1448260206265
2,48,14.846975242298639
2,57,27.33867619376891
2,60,24.518994236709084
2,62,19.0031836621183
2,65,1.254309286914046
2,66,22.500522924543258
2,69,18.880615660541817
2,70,31.669362567724807
3,9,49.792722196987185
3,10,8.840266231496779
3,17,48.55025070755581
3,18,39.684623259480404
3,19,28.866100025147762
3,21,36.134821300397
3,28,24.119583966033424
3,31,46.345836690097556
3,32,9.056526281173921
3,34,39.32515842066644
3,38,8.630487549778499
3,39,13.195588301071947
3,40,31.7301747804811
3,41,46.81021862578348
3,42,36.71511224833411
3,54,48.01868069324698
3,59,42.80447192529465
3,64,4.953192559545638
3,67,23.496463794207965
3,70,11.240776556200228
4,5,6.23379917284253
4,14,40.076040508604244
4,19,47.31055456735733
4,24,29.202099521069712
4,25,35.96690035218702
4,26,43.721014973209165
4,31,49.47670262637206
4,32,48.41670152217066
4,33,0.08749440645903772
4,34,7.675193026155363
4,37,34.075054009477796
4,38,33.508886719054985
4,40,36.385337363127555
4,44,21.617569940734978
4,45,33.93034573522726
4,48,34.48799528458562
4,49,1.5905062984519158
4,54,31.93294185775935
4,59,36.419820129447814
4,60,48.05151450624841
4,61,5.590943903235246
4,64,31.134062708707077
4,65,2.133661165217049
4,74,5.091929696776798
5,6,22.54584410347031
5,8,15.120254519171539
5,12,34.21641524433095
5,14,48.93177319652408
5,17,0.5827818457945999
5,19,34.599899649633095
5,24,0.10562086716938701
5,25,42.99327562230273
5,31,40.08067454200856
5,45,19.959610212729416
5,46,42.85840662818841
5,48,48.96404967764988
5,49,25.6123791804894
5,53,12.555401909148395
5,56,30.56410440312866
5,61,31.8611441864456
5,63,19.43935847951415
5,64,41.17783595788778
5,66,18.849198935076437
5,67,48.87529754697114
5,68,30.310702454259307
5,71,11.995929346551732
6,7,36.29854388951886
6,9,11.832824244426948
6,12,49.64279604766803
6,13,23.24912828561389
6,21,3.75735186667453
6,33,0.5996090832433798
6,34,8.106693851004875
6,38,48.80805785859497
6,46,22.862691524145173
6,48,19.289615127038072
6,51,19.83174126499152
6,57,15.480088013522868
6,63,33.52052527802316
6,73,21.81126332544861
7,10,43.66073963282483
7,12,13.07027810469618
7,13,25.48601553653342
7,17,42.86838226220929
7,31,4.425571346174256
7,41,43.00330385011769
7,43,16.95909568816732
7,44,36.1853340821269
7,45,17.233741791803226
7,48,1.6777723306915127
7,49,33.91672731932112
7,58,22.165303498646775
7,59,25.457892735467514
7,63,4.737600810123932
7,65,46.96796898731912
7,67,0.7990158384674484
7,70,35.282060712459824
7,72,12.969537864527197
7,74,44.477905360199756
8,17,21.828554258742823
8,19,25.6511637977341
8,22,1.3105937990623429
8,25,15.054436253849584
8,28,1.1868597075641918
8,30,7.675199755209977
8,33,42.44455761369609
8,34,40.90971564252555
8,37,4.627684793999215
8,43,39.1485108737916
8,50,41.84137904146629
8,51,1.9571270493500492
8,52,47.10338257262991
8,55,23.44206678778253
8,57,14.179014174107213
8,60,18.111487938493937
8,65,19.512400195529157
8,72,30.149013684717456
8,73,33.439630915564315
8,74,36.84853188485612
9,12,15.37113607077597
9,20,27.302402198823618
9,21,33.462344087534255
9,23,0.352444101201016
9,25,4.212237982014722
9,26,37.03998809733565
9,31,13.591426256652817
9,39,13.458655485280696
9,40,0.7338617724983121
9,47,21.47226383855215
9,51,35.8858368727402
9,52,8.039555092163875
9,53,21.05121790561079
9,54,13.64639070917062
9,69,47.231267859977606
10,13,11.958843872563612
10,17,16.906910215332122
10,18,24.374875866735195
10,19,2.280463271564642
10,22,5.46953250459824
10,24,14.046423887415965
10,26,10.089024023340365
10,31,33.77856085128575
10,40,13.633415542329635
10,41,0.7311803323815813
10,46,34.35181040011876
10,49,15.582643507683297
10,52,16.7620661590964
10,57,20.723818085608332
10,61,10.647855769222858
10,62,44.663776057815134
10,65,4.597692939264669
10,68,42.23493554121592
10,69,32.84375726096957
10,73,5.661926238051968
11,16,49.717388002357644
11,21,38.13971375185689
11,26,16.357026433154438
11,29,46.8754292698607
11,36,45.964445326013816
11,41,28.675431335489847
11,46,26.361573328947834
11,49,14.572848872023602
11,51,14.632577647340545
11,52,1.9991335792856557
11,55,48.61911876690666
11,60,21.509493302804316
11,66,8.247647139629427
11,67,35.393877013628966
11,71,42.786021963759715
11,72,6.519800227289785
12,16,11.067238837102773
12,24,1.8432198508539555
12,41,40.334668978923816
12,42,35.069750250506985
12,45,47.87229899158597
12,48,38.39195819793661
12,51,10.432485088720389
12,57,22.67391976800443
12,62,3.95536578013862
12,68,25.640246623677072
12,71,18.096550359705542
13,19,14.589853527785158
13,21,42.40805244015244
13,22,43.537557243989326
13,26,10.213668172780144
13,30,33.190704601385725
13,31,23.76344382413771
13,41,29.307132575110046
13,42,21.880451006787204
13,49,17.468897511363725
13,50,41.7349532559912
13,54,23.306437312932037
13,59,48.603181970020756
13,61,10.755239959778628
13,62,12.958885515405205
13,69,36.91480917350439
13,70,0.9130964685503173
13,71,49.66084708268282
13,74,5.267038457976225
14,15,19.868070493858365
14,21,30.478498039709535
14,22,1.772366667073061
14,24,22.197800060798258
14,27,10.82413441737703
14,36,27.05610177621806
14,40,23.71194550395143
14,50,29.17947425273096
14,52,24.530513808367616
14,58,36.07327030560104
14,69,34.62096786207497
14,72,37.33942034558262
15,16,13.733185348739967
15,21,1.5775386309424877
15,25,11.044733840088783
15,29,7.460134273557351
15,30,29.109302633586882
15,31,32.60904424595835
15,33,23.77662446255502
15,34,44.713636392400076
15,39,19.43327609745747
15,43,34.475755829013494
15,44,43.48123395208868
15,48,44.492910321688065
15,50,31.376167165903624
15,53,45.48404645400575
15,56,5.36743162645617
15,58,26.86495485394692
15,61,25.88121341156552
15,62,13.034915772147754
15,63,15.362112208637685
15,68,11.207416318142672
15,72,21.49113682276945
16,21,3.446858881965448
16,26,28.150999365584827
16,27,20.424508622261005
16,31,1.8445973870399868
16,33,22.17851115191071
16,34,5.184564221481796
16,38,8.16762585460552
16,39,16.616922636906708
