Edge1,Edge2,Weight
0,2,3.1904053223717757
0,3,18.729415772608533
0,4,27.575106755082064
0,5,41.73102983139045
0,12,46.95308703386728
0,22,39.444920642587114
0,23,17.49382151823892
0,26,24.724626114556326
0,27,11.613576978347245
0,28,19.107817220993343
0,33,18.789580787626182
0,34,39.246687200796714
0,39,28.974706045406062
0,42,36.82049206253012
0,43,6.01826756498064
0,45,3.420634014026591
0,46,39.50394766918613
0,54,24.86986080859119
0,57,22.17496624276046
0,60,7.047503507931562
0,61,37.230267576356646
0,63,0.6270524598865457
0,69,31.70386916932028
0,70,47.28730682981785
1,3,30.27821618167849
1,5,15.987373821937084
1,10,49.22942908427344
1,12,17.020992274782152
1,15,41.79597736918122
1,19,44.410854573779694
1,20,45.02865817703679
1,21,31.31229673897458
1,26,12.403321205413897
1,29,35.870083848724015
1,38,25.574689182946763
1,41,12.208769625365601
1,42,33.76478915043326
1,43,2.4113752303714597
1,56,40.17310092524259
1,57,22.57909682975152
1,58,24.227519134399138
1,60,27.078261819692045
1,62,9.902163592161429
1,65,14.979138469958459
1,67,5.331340119584215
1,68,20.5009778757419
1,69,8.820296390211274
1,70,20.717959577101947
1,72,22.641393638073957
1,73,40.42274087460626
2,3,18.290050737277756
2,6,9.518243651266262
2,8,36.37641255119938
2,12,36.19085361140771
2,14,19.716764942064962
2,15,19.082013461678425
2,17,35.30358883633611
2,19,0.0300440730210072
2,21,23.35287040284067
2,25,31.71603876992741
2,31,37.41578041944096
2,35,30.974233109538474
2,41,35.80455250766004
2,44,45.28992667553231
2,54,35.3185734512157
2,55,34.26304669217553
2,57,30.109094606899895
2,61,33.45242373749497
2,67,3.22847381892164
2,69,14.316228773355716
2,70,6.5892719191436075
3,6,0.7288486996973653
3,14,46.41953646100242
3,15,40.88023073542999
3,17,18.906197856238638
3,19,8.781025689194417
3,23,2.1936660612310033
3,24,37.60289635784763
3,25,45.582542116208174
3,30,6.423224630969626
3,35,39.13287702557473
3,41,2.2130891952885645
3,44,17.26660925824514
3,46,1.197277181699169
3,49,24.327737949317303
3,57,1.855972100324338
3,61,2.033966715520019
3,68,45.97611808621671
3,71,16.267700049473525
3,72,48.24070066522294
3,73,32.756626017631916
4,7,9.390297776817624
4,16,19.148804587576667
4,18,45.10151576598964
4,20,30.308839183814435
4,22,31.50327780252265
4,24,32.27071953430849
4,27,0.9841998882690106
4,28,48.82880466962516
4,36,30.89797749848821
4,37,29.58170443615663
4,41,34.13035211436467
4,44,40.065496952576986
4,45,12.770556191155318
4,46,17.365466894048666
4,49,4.173335541306028
4,51,25.029559792760146
4,52,16.85708697735012
4,54,1.4850317216499653
4,55,6.145516784590038
4,58,4.461869048407502
4,63,18.5339492749307
4,65,12.525239419959966
4,67,14.183560650650334
