Edge1,Edge2,Weight
0,3,38.19631717133367
0,4,46.331888546613996
0,6,38.80886527733276
0,8,41.965577604672355
0,10,11.967778598303603
0,11,43.01770160979486
0,13,10.692809212316135
0,14,15.290890933038037
0,19,19.03374353046053
1,2,1.9178277361965368
1,6,48.09353069012509
1,7,36.02282838358473
1,8,10.064965514129648
1,12,5.434373271521081
1,13,40.962217498618365
1,18,46.52380603061781
2,5,24.059367557145595
2,6,3.0186120804309047
2,10,9.04397614540654
2,14,47.3552710650794
2,16,43.18935368460436
2,17,11.571872449123477
3,4,25.624939987505474
3,11,13.4766941052554
3,12,23.71758891550786
3,13,35.36917033366059
3,14,43.23128244256482
3,15,28.745880494467695
3,16,38.079649515167986
4,7,30.928498354737915
4,8,49.83245369382861
4,12,35.919476937636915
4,14,35.187184973979655
4,18,18.524632146423535
5,7,42.467737733043016
5,10,15.297163395666624
5,13,25.507433947626822
5,15,44.78657577432302
5,16,6.012015639040502
5,17,37.848053536461364
6,7,6.600326047324118
6,10,8.11075055340239
6,14,21.350138264085455
6,17,23.182237390078754
7,8,45.73481277632387
7,10,43.782932317018734
7,11,0.6950391662161937
7,12,13.742533502409543
7,14,4.463849725015861
7,16,9.954455964153436
7,17,39.12967606581794
7,19,8.046147787761509
8,16,7.590365339601029
8,17,34.24974734134159
9,11,43.510655808230084
9,12,10.959744417403556
9,17,21.72363937962495
9,18,20.821784672174086
10,12,6.142459800704714
10,14,22.297817141933386
11,12,23.844163414063107
11,15,49.13841488732537
11,18,42.55099228499738
12,19,10.17604170721873
13,14,42.163211594449024
13,16,33.87151658622308
13,17,31.30287926311683
13,18,5.319674887532272
16,17,32.5025301651323
17,19,13.357102479728866
