Edge1,Edge2,Weight
0,2,31.146387012696692
0,4,41.21709212123918
0,11,40.42171555128415
0,13,28.83389637960213
0,16,26.838102253733076
0,17,28.27218977024056
0,28,47.33178151428447
0,29,24.72472518335533
0,31,27.289000203976716
0,33,45.41442290669121
0,35,47.80716890236606
0,38,45.51037469263379
0,39,23.195875596343367
0,40,0.7314483215035861
0,41,13.055569630373649
0,43,3.1471700304051167
0,45,40.44004657782535
0,52,17.077370427761586
0,55,23.9098392550673
0,58,27.279432474856197
0,59,21.248263469574752
0,62,26.572028433685897
0,64,25.902143050876415
0,65,15.932302643288171
0,66,32.801335268978036
0,74,20.044969093629106
1,10,6.0065374509088665
1,15,3.992946269433073
1,22,1.2893016733796836
1,23,8.950124015209731
1,26,44.35041589571934
1,27,20.15016295249169
1,28,3.083543007618311
1,34,7.842808610748603
1,35,14.41986346219532
1,39,29.117399989529098
1,43,37.931113500007925
1,45,36.64272437832942
1,49,12.303370588632584
1,60,28.516155948293907
1,64,0.7940501400939048
1,68,9.395599376828672
1,69,38.11347212018029
1,73,1.3962434457219786
2,11,27.23236076469748
2,16,42.497220732162255
2,17,38.257858337931836
2,19,32.46352509202035
2,25,28.665841927825937
2,31,43.0103926197479
2,32,2.878914038204644
2,34,15.245514283695272
2,36,35.67335328374609
2,38,29.475898876566426
2,40,20.530311221706913
2,42,3.8911068811315563
2,45,42.48117463978533
2,48,18.613632194008712
2,49,36.97424298964483
2,55,11.720288870068268
2,56,14.811569529793523
2,61,45.46952563562873
2,66,38.573364813041536
2,69,34.99511112682035
3,4,36.67630184582903
3,6,32.46393177733559
3,11,0.827823053615967
3,13,43.74916868445033
3,14,36.45488233825843
3,15,36.21190863449083
3,19,1.6537912627489215
3,22,8.210310690631829
3,24,44.60117278320815
3,25,45.976109127277844
3,34,43.082267493423664
3,36,29.644560582433183
3,43,24.677753800297715
3,45,13.473264017128589
3,48,31.82555002086893
3,51,26.99311042482942
3,56,19.15731759882305
3,65,24.148510973538524
3,69,5.0439843601145675
3,71,34.390259184286826
3,74,18.71889475952464
4,11,5.621655247885177
4,12,33.27502808582383
4,14,15.680475943484474
4,15,47.83506079563351
4,20,42.23830729818365
4,22,33.59355306539029
4,24,43.821791005673404
4,28,19.07280069348982
4,29,49.23596903895523
4,38,2.8301855223351935
4,40,4.5385717346058065
4,41,47.2545973082606
4,43,27.51564212559484
4,45,22.357488570450247
4,47,36.221181764987506
4,52,47.31067512991068
4,53,8.69060615943863
4,57,6.139346982577598
4,62,4.698737449476653
4,66,32.756262639821834
4,70,45.474706014114254
4,71,41.18156911303496
4,74,14.868656852238466
5,9,28.60941412017445
5,12,25.275577908482372
5,14,29.655372874836672
5,18,48.260264145214464
5,23,17.009030859395946
5,25,46.00726053503437
5,27,40.42669619303896
5,35,11.770769892991384
5,36,47.87676353197507
5,37,17.348924659811676
5,39,16.844025425087857
5,41,7.189317923153804
5,46,28.60249869270603
5,47,14.166155346068992
5,50,29.172113412914726
5,56,49.82889727218424
5,59,17.704527863808973
5,61,18.175643402949277
5,71,24.742714385532814
5,73,44.701189337314986
6,13,27.48790575605158
6,22,7.0824197232939206
6,27,31.359299179726207
6,29,37.57042730185852
6,32,39.179366308356606
6,35,29.294540261336927
6,36,24.017659395334135
6,42,19.624614211502863
6,48,23.676542763648463
6,51,45.84213762951555
6,55,37.91675946563178
6,59,10.30717285510432
6,65,14.786936739247485
6,67,43.173585640007396
6,68,17.12269696229147
6,69,45.714477639315106
6,74,7.403453672536308
7,10,11.369215897803803
7,16,12.324209168705325
7,19,41.39108437800857
7,22,23.627744586775172
7,25,8.425808109479405
7,28,31.41547499716517
7,39,35.772851624246854
7,43,47.60991066731395
7,45,32.640917342734745
7,48,37.738158603700775
7,49,15.140817280720947
7,55,49.207131499907504
7,59,43.704123399398384
7,61,3.256474093226397
7,62,13.489577943754766
7,63,41.243679976682316
7,67,11.068100486432469
7,70,18.41755941299294
8,9,7.1561276829120395
8,12,31.891061984894638
8,14,45.69900498767666
8,15,32.47397589598597
8,20,44.91378364721947
8,23,21.005515370727213
8,25,24.0345873922355
8,27,27.104017582773547
8,35,39.50640709032234
8,36,49.08989716883881
8,39,13.140751477131285
8,42,3.9055822096376036
8,47,22.2851638188188
8,52,9.273790748756339
8,57,40.415547140102774
8,59,11.683596408517626
8,61,13.751537749285792
8,64,10.25021518088507
9,11,45.265389291119575
9,13,42.70954394572082
9,18,35.35047376929035
9,26,10.631604261580636
9,29,4.0629717450827325
9,31,12.032822532191851
9,33,28.71287095184388
9,34,12.64448541266115
9,36,33.47802868868161
9,38,8.659838405686521
9,43,0.9569021097344366
9,48,28.949129168378217
9,52,45.19959582140884
9,55,1.9438995867294362
9,56,21.060089172374852
9,58,5.6366658098045805
9,59,2.2882401260520213
9,60,44.161109262908624
9,61,49.78329674615476
9,63,11.64636639100411
9,68,19.0506321436831
9,69,43.33974941489158
10,11,31.195499560721373
10,13,20.071835372548264
10,16,20.71605334627604
10,17,1.0374801559852154
10,18,13.147347976738999
10,20,35.09943122330892
10,24,16.903250614292002
10,28,8.764939842345182
10,29,21.56585683576503
10,31,41.99350702666524
10,32,25.688308845123913
10,33,32.89901434846051
10,37,47.52874071383937
10,39,43.63530997124009
10,43,48.70500555376228
10,44,31.769499447445128
10,54,47.20415444113552
10,55,28.322595787206595
10,56,22.077621680135024
10,57,23.37234846198511
10,61,17.140236147621973
10,68,16.258744547824268
10,71,13.87822096019688
11,12,27.146896668353836
11,17,17.39721524727871
11,21,36.844568783661266
11,28,40.13942589858045
11,34,22.022059171251858
11,35,43.27216596937462
11,37,14.582325144385022
11,38,14.199768246629418
11,39,29.37919058795154
11,41,25.19221796942222
11,42,45.62437331447134
11,48,28.138235539745647
11,50,6.900686030363589
11,56,39.49178544655221
11,57,9.66039950419061
11,59,30.01964316928633
11,68,48.35608200740377
11,72,5.396668192334264
11,73,10.155284065301823
12,16,18.088489289341403
12,18,34.9857966592506
12,19,37.897620635116425
12,23,42.27344940062389
12,24,3.158574890463256
12,25,13.256155582322371
12,37,8.82680372485209
12,40,2.422081626376471
12,51,26.518563589242167
12,53,31.410226617435228
12,65,42.035865467521404
12,67,43.635993440008974
12,71,43.848251732302
13,18,11.031498937589234
13,25,13.941887393319895
13,29,46.333536571101455
13,31,48.47603721211309
13,35,44.91785020836776
13,38,8.62947255716453
13,39,37.4766220087257
13,40,46.96930609050029
13,42,34.399204721541764
13,48,24.743398298616135
13,51,47.40572210268814
13,54,36.32476206216938
13,62,28.176970576914524
13,65,40.244431423285896
13,68,43.5749637257292
13,72,44.097963174179135
13,74,25.49683450203209
14,17,11.53479492817695
14,18,7.803416822186627
14,19,30.203751519214407
14,29,6.755777329897422
14,35,6.061858988843749
14,38,48.80596772922287
14,49,43.56513240478135
14,52,38.862579154596936
14,54,30.896514446668156
14,57,40.49212741161536
14,58,41.394244185670225
14,59,34.36983904040073
14,67,20.71864224085949
14,72,31.603856174470785
15,19,23.651365584938468
15,20,42.78122188312498
15,21,12.426002711891215
15,32,21.85422190135734
15,34,47.02468062054334
15,37,13.36597575021945
15,40,46.10470413357583
15,45,14.660779913882171
15,52,9.331060863969242
15,53,8.045363982822579
15,55,27.80769626138857
15,56,10.425931555369171
15,64,13.996734690592305
15,66,21.46890932722138
15,68,20.10303863548429
15,72,2.043532698183631
15,73,6.542481611809508
16,19,49.829045147465344
16,20,31.488405637113576
16,22,17.879779062315936
16,25,5.580977877908477
16,27,9.301922731289991
16,28,3.823670628224235
16,29,4.897343688624295
16,34,11.744597056702737
16,39,8.183539458177275
16,42,46.82314195776572
16,43,19.4911502371715
16,46,34.38386393050916
16,50,38.373693527539025
16,52,27.210426052848163
16,55,10.044750864136208
16,57,23.17873103544593
16,58,34.64192432542579
16,59,44.85735467846106
16,60,0.13405944541716175
16,63,13.859301161752303
16,70,24.34770704360257
16,71,35.01513722562507
16,72,17.919926776234536
17,18,20.282776555933594
17,20,10.621083318519641
17,21,22.158692553642055
17,23,40.59365605378842
17,30,22.890148507209712
17,40,7.659142627781845
17,41,46.41918013962362
17,43,21.028465976083094
17,47,39.3852498047247
17,51,5.318926735002238
17,53,40.07608820665548
17,55,5.461904269245332
17,56,26.42255694583051
17,60,47.58693059717158
17,62,17.31299990087254
17,64,21.311403072632867
17,65,1.1236256992968874
17,66,47.888467571136786
17,72,31.72564762564985
18,26,37.37812596777549
18,29,16.217438513357173
18,30,42.424211201597664
18,37,30.702787709274837
18,39,29.868774370947353
18,40,30.141736424477234
18,43,9.70420797295719
18,45,19.68778420719432
18,46,14.905008099741751
18,47,32.91578036430873
18,50,7.3869999906521215
18,54,3.2647299970061603
18,56,34.55220800184452
18,58,14.111593609515726
18,62,17.986235040550703
18,66,34.132839488386054
18,67,16.820271699704737
18,69,38.80606935308394
19,22,14.63729285629407
19,26,46.02078928017072
19,29,14.772417430610929
19,33,21.398609675385437
19,34,30.462130970940166
19,36,29.893786280614332
19,40,33.04280206029761
19,41,6.466810983215915
19,42,46.26489616724108
19,52,40.059262722009315
19,53,28.749006623540176
19,55,28.528933305146825
19,62,28.679846037745428
19,66,35.009093337165005
19,72,8.131261274887148
19,74,13.444578598009727
20,24,25.980867166864336
20,25,26.669786065483255
20,29,19.42446812825589
20,30,29.737689264945576
20,38,45.383286287817945
20,39,37.260157360132226
20,44,12.300206443757904
20,47,10.409040361025745
20,48,19.91700008290619
20,49,32.85406865630625
20,52,2.749617702477197
20,53,35.30464090182197
20,59,14.98691670803547
20,60,36.51184697532602
20,63,22.343774403292205
20,66,3.7131408457519055
20,68,9.210973627386837
20,70,21.368152694314123
20,71,35.641875071592246
20,72,8.991675070180488
20,74,37.39759472761665
21,26,31.0023149828162
21,27,2.055307443911436
21,28,37.56491966399021
21,31,8.09752459569899
21,34,35.02407050989614
21,35,43.692274264150846
21,36,45.70783809397144
21,40,28.032172733799165
21,43,8.699697826214203
21,44,11.621117975353462
21,46,27.499955177477243
21,47,49.79989354392689
21,48,16.293535705241073
21,53,7.730384956049169
21,54,0.8023607135616728
21,56,21.46583682989464
21,61,24.900371336044003
21,62,26.100620661566705
21,63,46.83546467972111
21,67,27.95202344043574
21,68,2.6126243045491435
22,26,17.252783718342503
22,29,11.575202960104502
22,30,42.205441751113575
22,31,2.7680134214935648
22,33,35.65610909672292
22,37,31.925437214257656
22,38,23.871144277101102
22,39,10.992860540780814
22,48,4.711993169730583
22,51,18.267772606415228
22,56,18.264110704599336
22,58,34.649608832053765
22,71,0.5881717157310284
23,24,11.436844596004619
23,27,28.797485969583196
23,32,17.662088609195052
23,34,7.72625418106565
23,38,23.314955639844037
23,43,30.421767997753275
23,44,22.33415457503488
23,46,37.63483064324637
23,48,47.40762796217604
23,54,6.477631667642197
23,55,17.756525918138387
23,59,40.09786856501923
23,65,35.60890850536765
23,66,34.712111164435555
23,68,17.934084985049807
23,73,37.92608344989675
23,74,19.58934607965056
24,30,1.4019443169987433
24,31,5.097593772840109
24,33,31.64206743968039
24,34,5.609132440145309
24,36,43.265670345246335
24,37,23.90808216739889
24,38,43.20647112721401
24,41,37.34215174732133
24,45,21.944455736818174
24,46,18.191388778970374
24,48,5.237475116292872
24,49,15.750433752371801
24,53,47.793580911957676
24,58,25.293507037039642
24,63,28.294086163728604
24,66,19.785176773548425
24,74,8.285664685700517
25,27,7.6168400568352554
25,31,17.333681213366013
25,32,11.034361460669723
25,34,43.074702919872365
25,38,9.868958142288308
25,40,27.930350873331854
25,42,42.723174009466106
25,43,37.84859607932173
25,46,37.89834635576403
25,47,7.69474007412167
25,49,3.911169697721867
25,51,34.43279741732347
25,58,36.47496900143341
25,59,37.09098779265059
25,62,7.9900713016808345
25,66,0.1912670946137951
25,70,28.46923220066147
25,72,18.273854458755096
26,31,24.977174146062016
26,35,15.055751900008229
26,38,2.8534957745782186
26,44,21.348781134864076
26,45,25.261821286637026
26,52,39.07432042671566
26,53,40.52757144354162
26,58,0.5077410318323872
26,59,22.714980297410907
26,61,9.441039842923487
26,65,14.166417713739454
27,29,11.50511361201849
27,30,11.186507872488244
27,31,25.091578313676894
27,33,42.63034181463199
27,40,6.67348011704334
27,41,9.401626320117712
27,44,6.090870131754817
27,46,41.75336478956186
27,48,33.26007776699921
27,54,43.31459278429548
27,55,14.32096169683294
27,56,36.92373014427928
27,61,32.80588313236171
27,63,32.80799684059089
27,66,35.87432474809835
27,67,13.453310305391785
27,74,28.82384178008049
28,31,1.3566576064229063
28,34,13.034194168923774
28,35,9.479206901383586
28,36,38.64310607873471
28,37,31.227419390760243
28,38,49.01810314742151
28,42,10.111310418796899
28,44,12.176077455570184
28,49,5.1611822933467995
28,50,38.49587841363591
28,51,19.632456901371242
28,54,22.83988874423412
28,58,40.453896702987855
28,65,23.14208460805578
28,70,28.33998826761683
28,72,48.56181345988617
28,73,41.971433667047535
28,74,31.95008683888289
29,37,7.958349643187606
29,42,0.8100749729517964
29,43,18.152853969288763
29,50,15.517131374978877
29,53,24.740543415947037
29,58,17.49790563093583
29,61,5.691786609471511
29,62,21.086733756581282
29,66,19.822064445565275
29,69,19.300895484581247
29,71,39.3643578638052
30,32,27.293683061638184
30,35,34.966404675498595
30,39,16.803941409527646
30,43,0.24713773730485333
30,44,23.251691647316292
30,48,0.8711747189263264
30,49,48.32082423903484
30,50,14.004890743779935
30,53,37.84419020305347
30,59,21.18506963053947
30,60,24.783047067150427
30,63,8.968373425820342
30,65,32.93900139260137
30,69,3.3276467209547356
30,70,12.83454022241845
30,71,48.40256695809946
30,72,40.2382316677564
30,73,39.4483226278993
31,36,30.927919984285612
31,42,4.617754621359599
31,44,15.674311775043897
31,54,41.160632113509365
31,57,43.0913441015861
31,60,13.133886087352343
31,69,20.700619021324197
31,71,41.64873427548606
31,72,43.92130353686167
32,33,20.3033796931612
32,34,21.749588549452913
32,36,0.26889477584646215
32,37,35.13883947162913
32,38,34.739440776807164
32,46,29.958652440284993
32,50,31.058877327916434
32,53,12.405632343466294
32,54,5.79888287786276
32,59,37.1295247266902
32,64,25.0160828124517
32,68,48.20217317404843
32,69,29.152644318619974
32,70,9.720327156295749
33,35,15.976207370876999
33,36,18.034905296822917
33,37,34.6939750866195
33,42,10.524126712022241
33,54,21.22338175621986
33,55,34.108371852065424
33,56,15.633630290087469
33,57,8.990810132899812
33,62,35.32882548590266
33,63,21.430894899055115
33,64,49.281383786218605
33,66,23.32821840306191
33,68,29.943949500008888
33,70,4.603193271102707
33,72,19.460148581386207
34,35,19.92999248354876
34,38,1.4932597153625327
34,41,9.666009496073197
34,44,11.31060435794335
34,46,43.63091634575207
34,47,12.1272623797054
34,56,42.07328347879856
34,57,22.297804582239735
34,58,13.920268963473331
34,60,4.498041624415422
34,61,3.1188768912233042
34,62,21.32385147237065
34,67,39.921362517301084
34,68,42.30638531789532
34,70,19.92402260164608
34,71,20.363429621955376
35,36,42.125967221002064
35,37,33.517529078523935
35,38,21.877448660009406
35,51,10.175390495899766
35,53,20.723959240731705
35,59,48.175073019411045
35,62,44.58568486853044
35,63,12.864286731715024
35,64,28.944077265749733
35,67,46.56970689336295
35,73,47.25762547431989
35,74,15.294141092538737
36,38,37.616372122454386
36,43,49.49501497759846
36,49,36.316457998299434
36,52,34.20914710076013
36,63,28.280199327188683
36,69,30.79060319381035
36,70,20.711870114786972
36,72,42.1077919155642
37,43,32.104431725302454
37,53,19.228846182771886
37,57,46.99157832484681
37,62,20.367109547428754
37,64,2.776835360600632
37,67,32.03590055368721
38,40,23.31503455603425
38,41,17.28870283991071
38,44,2.141640708719872
38,45,27.570206992082348
38,47,26.395978003122032
38,50,43.71882737290027
38,54,18.193246475334828
38,57,31.39954755987981
38,62,35.42762296485103
38,63,19.138399434363468
38,66,24.280969784180005
38,67,40.93007643338554
38,69,31.54429121270213
38,74,5.075597956756017
39,46,12.259236940588213
39,47,30.347207238921392
39,50,3.7616148293535936
39,55,34.10079877613658
39,56,45.505996335015446
39,60,9.144216934482092
39,64,46.84293822606641
39,66,44.61777917867425
39,68,7.2409506673031645
39,70,48.34872087751868
40,41,39.358481945843856
40,49,40.93927321359041
40,51,25.05703721413865
40,55,12.59551164045314
40,57,21.836804905926783
40,63,49.57860827575611
40,66,25.500915297255922
40,71,39.08304835053989
41,45,48.731546550270735
41,46,25.496295717683292
41,51,45.192884815723595
41,52,14.015941148284933
41,53,8.370688575656738
41,55,8.254418387869384
41,56,49.65892086132826
41,61,48.39821839806095
41,64,36.45651966560552
41,65,41.86657130893895
41,66,13.015540043469587
41,72,15.960430881368426
41,74,9.421671837772866
42,49,1.6906817755272086
42,50,28.655698222650607
42,55,19.109808472982216
42,58,11.215677369678328
42,59,8.912681282709457
42,60,22.284562066933518
42,69,48.5496174547667
42,71,22.1871559259693
42,72,14.58572128426307
43,45,21.609493507158405
43,50,5.448675232174144
43,53,49.45831097064393
43,59,41.53602759153663
43,61,33.9784953945748
43,67,26.345005738049142
43,69,20.763285411708036
43,70,37.01114430945759
43,71,45.34627998924064
44,52,42.91823483832548
44,55,25.146758211435404
44,57,2.201453420215671
44,59,43.89213042028082
44,60,49.72201554619018
44,62,29.93180273738324
44,65,34.59902040664708
44,70,21.128324855743397
44,73,23.128670349838544
45,46,5.247878595559402
45,51,19.75828779671699
45,55,26.491735095919044
45,56,7.768159117413975
46,61,0.21820489564445822
46,63,28.886360864014833
46,64,18.35163303857248
46,68,47.9848482565071
46,69,32.912781033063524
47,49,42.265724769543176
47,51,21.44338145762984
47,52,25.813937024856997
47,54,7.505610595399531
47,55,34.208646295461755
47,58,6.835687575715676
47,59,2.8538837695109507
47,61,2.2385662262157044
47,63,16.760314064340253
47,68,5.424076521676824
47,73,49.49353547439076
48,49,4.725493580072671
48,54,38.09411971216934
48,57,30.60340492762807
48,61,16.678014448163037
48,62,9.20697123103107
48,71,49.459119557120154
48,72,35.00651503125368
49,50,29.915503727850396
49,51,48.5917306640589
49,53,41.79555926722674
49,64,27.08172447633003
49,65,36.30804544726883
49,66,44.621037569204866
49,67,48.4076580461089
49,69,15.287742313209929
50,54,11.784789435448944
50,55,15.208517837545893
50,58,21.033229944102395
50,63,28.931480242855862
50,66,9.830051523717682
51,52,10.950052371350866
51,53,47.93501028103877
51,56,35.40631822832035
51,57,40.91907371883987
51,58,23.83128601908805
51,59,35.4858954471856
51,60,34.834445157158136
51,64,4.258492683511051
51,68,34.0043850530954
51,69,9.451918113523167
51,70,39.12904138243181
51,73,0.336820507609914
52,53,40.2546692951848
52,54,40.982662932152806
52,63,29.067803300504448
52,65,14.931959734669038
52,72,17.89503193641942
52,73,46.11973904824642
53,54,32.91797605415186
53,56,15.939577540918615
53,63,33.896148505855734
53,69,3.568828596685958
53,71,39.02599411842331
53,72,36.35825075028059
54,56,7.2430533796417675
54,57,12.224100110208107
54,63,7.286597430636343
54,73,18.986715789861346
55,57,8.9580634531847
55,58,24.056193516312884
55,62,9.76421570139313
55,64,36.513181051062375
55,65,0.9872181191378948
55,69,27.3830924278659
55,70,45.540158306302565
55,74,33.60408139359725
56,60,25.924717011704406
56,65,43.160380035850594
56,69,13.158688950955428
57,62,6.431963111437305
57,63,40.78834145624556
57,66,49.433900495984695
57,68,4.3265289221991186
57,71,30.446442177764542
57,72,25.158868971716288
57,73,6.754848971846982
58,59,12.842747289364958
58,61,47.74813020567194
58,65,14.913985755397407
58,69,11.50839636378046
58,73,0.1500754104854396
58,74,29.993395104193887
59,63,44.78075904293045
59,66,22.52670495764699
59,70,47.182182031251436
59,71,44.121429270582304
59,72,30.186402280191142
60,69,39.162623860670024
60,71,8.928317216722442
60,74,7.925397021358204
61,63,25.138537850343244
61,64,29.9058184589164
61,69,42.95746281884047
61,73,3.749817521412341
61,74,9.299708476348744
62,64,25.4180232983554
62,66,38.64501110189745
62,68,38.374377892343084
62,69,24.172336080975782
62,74,6.5800011042168425
63,68,32.859120939267015
63,70,7.063757664402903
63,74,45.228998831284734
64,72,11.224412220104242
65,66,28.57577418337066
65,68,17.741218529348323
66,67,7.020398861742583
66,68,12.303937487068467
66,69,35.87775756215259
66,70,36.19860920710798
66,73,40.7039942260076
66,74,29.536572533243554
67,69,22.794603675471464
67,71,30.02622498270508
68,70,20.823597888301983
68,73,5.7115492248698
68,74,9.94885519035536
69,73,26.682117065011855
69,74,33.03206131021995
70,71,5.105244069239218
70,73,20.702268989832866
71,73,21.795484364623636
71,74,5.03872947234274
