Edge1,Edge2,Weight
0,17,18.413828915429605
1,3,39.175144967895925
1,4,35.70198129921794
1,5,17.600448105680154
1,7,39.97078109935713
1,10,27.451870137737455
1,11,36.18285277306338
1,17,22.45206388038558
1,19,41.824101931921895
2,5,18.756054612153996
2,8,39.070424953116984
2,10,30.299077144418874
2,11,42.967226207040504
2,14,32.381426026234365
2,16,49.71918201615652
2,19,41.337251542986735
3,9,24.145532570328776
3,11,48.917869889162404
3,15,47.46300606398065
3,18,29.272848707821563
4,5,11.570732741716672
4,15,0.5368631199001772
4,17,9.904760454844574
4,19,23.142100292649186
5,6,32.78308673508953
5,8,49.8715533213459
5,9,6.689230413458364
5,18,27.889555024197183
6,12,4.377905243331681
6,13,25.825425293208877
6,18,36.16930291493547
6,19,45.10986151891254
7,9,8.807088961541842
7,11,12.299254651406505
7,14,38.75262467019749
8,9,39.93024538923199
8,11,0.7951716363303662
8,14,5.936814590600653
8,15,27.13857480718994
8,18,36.64622239420374
9,10,44.595612980144786
9,14,15.108804132060289
9,15,38.25163808712882
10,11,21.657712749011893
10,12,17.032133309261145
10,14,38.17497740873952
10,15,23.386677140386542
10,17,2.0563992632685437
11,17,6.293294012673573
12,15,28.01070059114334
12,19,12.028128271955202
13,17,8.771903558867661
14,15,29.557655750140633
14,17,3.293640133610354
14,18,27.009548148068646
17,18,9.179340787065515
18,19,40.28186740576626
