Edge1,Edge2,Weight
0,1,33.67272825342595
0,3,46.83686470983828
0,4,29.667501028657135
0,7,38.83936706250855
0,12,22.35340838430952
0,18,3.8060628194920234
0,23,24.241450117819145
0,24,48.863042888410845
0,30,43.7702695241914
0,32,32.264125161817816
0,33,4.394377872444499
0,34,33.69259463868744
0,35,32.70825301664061
0,37,10.042893766794597
0,39,1.2560988210103374
0,43,0.13916889243293373
0,44,40.25806428497472
0,48,36.59434125862403
0,54,8.279218429254897
0,56,28.23041943063628
0,57,36.5228624361826
0,61,1.8573216529282843
0,66,15.895287780345175
0,72,13.836925677617323
0,73,46.43940054675373
0,76,34.777156431892045
0,87,22.895941262309815
0,89,34.63713828278058
0,92,21.975255008327572
0,96,24.366819854643623
1,6,29.6249056899535
1,9,17.981091333355657
1,10,33.64661345030962
1,19,28.146508518687185
1,21,45.95769037332233
1,22,22.925519765105907
1,24,1.002793108542871
1,25,36.675327676223155
1,41,37.76526512536606
1,45,32.4814702076424
1,47,4.527916515270408
1,49,5.529893994935209
1,50,0.2339161299452719
1,51,10.250004012457637
1,56,44.351547115516276
1,59,8.17378226634467
1,60,14.058301392973792
1,62,34.2559167980124
1,78,34.4850609714689
1,79,1.239838998465248
1,82,40.8292353387456
1,86,38.91234715426475
1,91,3.011539438764521
2,4,0.329759519256978
2,5,23.336162479012977
2,6,48.6990414475206
2,8,38.45659411317331
2,9,46.92077071188899
2,12,9.778403639130511
2,13,34.25351264114891
2,14,14.56484661659752
2,15,0.6854426430511151
2,18,5.453191971764837
2,19,44.61087233260224
2,21,46.636782049109584
2,22,11.195102620100512
2,24,44.06823713424685
2,25,17.0377419141928
2,27,18.867979883286772
2,28,31.019302642962977
2,34,5.770667238487021
2,38,18.57273564384053
2,40,42.32216747167195
2,42,35.398155227101725
2,50,33.239337811589884
2,52,32.8451201876367
2,53,33.3138442819954
2,58,40.217506473025644
2,60,38.37922726894642
2,67,15.061871324136334
2,68,25.649919302338347
2,72,18.729555031190266
2,75,13.029390404057327
2,84,44.354354984133884
2,86,14.728088073819745
2,87,12.374217593072585
2,88,1.9801528723256412
2,91,8.417001733559976
2,92,13.073830056684837
2,94,14.512593182287842
2,96,40.37866982582827
2,97,3.7425177475298774
3,7,29.978373968945633
3,8,11.08126018031813
3,9,44.479214207362034
3,10,12.058763921688259
3,13,32.46161208039687
3,15,14.295264022700305
3,23,32.29770154265515
3,24,31.72266486520406
3,25,37.012511614979005
3,26,48.068866240806685
3,34,26.59189427610378
3,35,46.857634957733595
3,36,3.136953500273809
3,37,9.904800198580526
3,47,10.27334519319374
3,48,1.9389072703305366
3,56,8.882942963731566
3,59,1.9158139624276482
3,60,46.65682105236081
3,61,15.360092546445342
3,69,29.546088677462045
3,76,23.709781781845823
3,78,18.12557549749943
3,79,25.105697428280056
3,80,17.83504131925227
3,83,42.26664634690225
3,85,35.6981864255027
3,88,0.46099769712230065
3,90,4.399538858836899
3,92,2.847244328474008
3,94,44.10588480001974
3,95,32.051681148264855
3,98,27.586654021597788
3,99,42.58256659636372
4,7,27.584286889694244
4,12,41.70858540528267
4,18,40.63365390029887
4,20,5.411422890812973
4,23,0.05430387799587044
4,24,35.606516732516056
4,25,12.556346685194875
4,30,28.635002926475327
4,32,0.26977529292526725
4,33,1.6142338142510704
4,37,2.5242885719259425
4,38,24.342382379919503
4,47,23.644835468655646
4,51,20.368113946876004
4,53,22.45400100747943
4,55,18.100726198291028
4,57,15.811562555543457
4,63,16.00954199039283
4,66,14.487311641191681
4,68,39.7176474358904
4,73,6.213340218079883
4,78,31.98314661861425
4,86,48.03310782166885
4,92,6.223361690506285
4,96,20.273490023156405
5,12,7.922589516267586
5,18,41.42128964833855
5,19,4.754681075997436
5,21,46.06163045087362
5,26,28.62609188430774
5,32,49.463639784001835
5,35,36.88523055056223
5,36,36.92775887823087
5,37,27.423784295069993
5,39,6.78495977109585
5,40,4.260011679038477
5,44,25.816032284147283
5,45,22.202385037614704
5,48,16.021016587953856
5,49,19.605979558467656
5,50,19.75888645027566
5,54,23.957766521562156
5,63,48.63201808898355
5,69,22.63325464180011
5,72,5.9038680068540685
5,77,20.972801507008775
5,80,3.7306633813629473
5,81,38.398457183514836
5,84,17.565498613101443
5,87,11.170204090341363
5,91,47.6128691789944
5,93,0.9812290555697378
6,7,12.591447452777299
6,9,28.431410977123146
6,12,36.41907650925521
6,15,0.4905815305545125
6,25,30.75330592038513
6,28,21.230892087064863
6,29,45.0573961198459
6,31,46.98828791851622
6,34,30.725670915653748
6,42,4.587787807021476
