Edge1,Edge2,Weight
0,3,30.799786195542247
0,8,25.009678575586157
0,11,41.063136013077944
0,12,11.993464614728456
0,17,28.370019198764485
0,20,30.03288544786994
0,21,39.477401882159796
0,22,1.1492716087473265
0,24,46.5296537873353
0,27,16.215521118293978
0,28,36.33276353032644
0,33,47.662902672375736
0,37,2.579419245861625
0,38,12.02477954919261
0,46,13.497372195441665
0,48,10.08395482932753
1,7,31.364006632134217
1,12,24.222838545936483
1,13,24.481567589814663
1,16,12.59063282258676
1,17,22.08403035402908
1,20,24.87337366682807
1,24,32.918963777440155
1,28,36.95334646263445
1,33,10.736877542205303
1,35,19.019405306362753
1,45,39.6548571405704
1,48,15.81785334121954
2,7,37.56741841726703
2,9,47.19011433668256
2,15,11.461714408431178
2,19,23.155069401282958
2,22,2.482965931592751
2,24,39.58738026943003
2,28,37.18940352197732
2,29,0.9728897137697867
2,34,46.80489244167276
2,36,40.31909018389621
2,38,9.046024520855129
2,40,41.65844885104511
2,45,27.45156844701395
2,48,25.169585736751532
2,49,40.427549265874916
3,4,12.700294638463793
3,5,25.10682483128626
3,10,27.96277399686528
3,13,8.353925476733426
3,16,49.67504252885631
3,24,20.553163833812842
3,29,30.989290743154953
3,36,4.9514671184610615
3,38,43.19145447159787
3,41,22.927915835090534
3,49,35.88168218210813
4,7,25.74437150878992
4,11,39.35966404745077
4,12,0.9745948813014327
4,13,30.23174314263369
4,22,24.529803102185323
4,23,7.926341910380735
4,25,21.236220450471993
4,29,15.361634452951883
4,32,45.72942325361136
4,35,47.97308233217776
4,37,1.3778312538588355
4,40,37.60806815484424
4,46,29.58227721450778
4,49,12.31039206919135
5,8,14.102263381320801
5,9,28.941002199106197
5,11,39.49876596469151
5,12,22.03888767633657
5,16,47.31000348478033
5,17,20.535429339747825
5,22,31.24628378477206
5,23,45.89487867624599
5,24,34.123527790786596
5,32,21.107042832076583
5,34,11.765331765766412
5,36,44.60720889270697
5,44,41.72879028944811
5,47,18.040319130439237
6,16,3.831520966777652
6,22,34.368410012243054
6,23,21.357583775216327
6,32,45.54647597507134
6,34,39.71603294307408
6,38,43.49784217507365
6,45,31.67016275653819
6,46,20.556587220107293
7,9,14.948633383177052
7,10,37.98105069413767
7,11,3.117351457114359
7,12,22.739099233943165
7,15,7.659660857277767
7,21,2.374986988811062
7,25,41.069445832152795
7,38,7.364803068868852
7,39,8.37217138288171
7,40,17.187371159373612
7,47,45.85206163170989
8,9,9.375425263937842
8,11,19.59826349246959
8,12,42.658066994947
8,13,34.58055369063218
8,15,30.026740789058948
8,19,16.626866764604436
8,20,6.965795083951399
8,22,31.196469024449726
8,23,19.950329784276743
8,26,29.55767792034729
8,34,29.17522966464356
8,38,9.543976737077331
8,47,42.353906952572295
9,14,22.314379089467867
9,16,33.06682993416176
9,18,39.22581443970704
9,24,46.83810928931783
9,28,43.55823755418161
9,29,40.96234865025879
9,32,5.470290121981813
9,34,39.37687244812561
9,35,33.421633631968355
9,36,24.43541536607193
9,40,27.668782517618816
9,42,12.048939331620778
9,46,33.154623774800406
9,48,17.501852730414264
10,13,11.645625987570318
10,15,40.63463910865405
10,17,8.530906189710691
10,19,2.7560327011036554
10,22,21.080499029515785
10,28,1.780278580769884
10,29,43.71375118838724
10,31,48.24733992081306
10,33,9.417101367637315
10,35,21.94923561468169
10,42,40.1129064582305
10,49,35.15406236754583
11,16,49.491676507936525
11,17,5.048798007482641
11,21,40.24487920948471
11,22,33.46400235959199
11,23,30.54404966903281
11,29,35.468562611821206
11,32,26.5764522097926
11,33,18.70890977006375
11,35,33.12216373565763
11,37,42.87299832190693
11,39,32.941058815138845
11,42,20.212929182379717
11,43,18.49086605260665
11,47,34.83410995034972
12,16,32.70132678703897
12,17,42.47685277111019
12,18,36.61239947660713
12,21,14.86392935552976
12,32,7.551788212255783
12,34,30.54994064550748
12,37,8.535902116598498
12,39,20.6980944045277
12,41,33.255383755778404
12,43,15.024158109215557
13,16,37.22783833391623
13,18,26.568078770588592
13,23,26.644777924768086
13,26,41.6449406032687
13,28,34.613593737589916
13,31,3.8305192845563383
13,32,10.704488189234024
13,34,10.211813709151013
13,37,31.474363491099616
13,38,23.835336033504028
13,40,49.77682099347539
13,41,15.782860643602097
13,42,16.44945412947793
13,43,32.74712233973796
13,45,18.92644670575796
13,49,34.46514228368888
14,15,8.177137204729284
14,24,47.92469313013403
14,28,42.0976351517819
14,30,45.10464680252805
14,36,20.85080718329128
14,38,38.499472156959655
14,43,42.54029067832157
14,49,2.25991335677051
15,17,15.049074036591941
15,18,4.224142460694252
15,20,34.75384839887275
15,23,40.69164997668312
15,25,2.8423963554484786
15,27,21.298929287712415
15,33,42.310146204847435
15,34,23.34055649129196
15,42,18.431231172148276
15,49,10.655856684628867
16,17,3.860164723386567
16,19,25.20576583697715
16,22,49.1318018955857
16,26,4.193471596832687
16,27,10.587406452939053
16,30,24.719876846912513
16,34,38.78296122985553
16,35,18.00652240449609
16,36,21.232623632683
16,38,39.59196708591138
16,47,13.086073038212575
17,24,18.338433190785235
17,26,49.9844159821016
17,29,0.39448382792490744
17,31,1.0454707689753484
17,39,29.771587001700507
17,48,45.043940860743724
18,20,0.7222824233950653
18,24,9.82814791788808
18,26,22.466557630664376
18,27,7.1435156346081605
18,29,0.6603933060277456
18,35,30.50863848261429
18,37,15.084933168587566
18,39,47.20541808255372
18,41,7.413670626143498
18,47,7.748959399766492
18,48,30.645803199071736
18,49,41.931373930760465
19,22,21.224274562526467
19,24,43.575466217383166
19,26,34.52309148183367
19,28,7.0871199664497455
19,30,6.738904586925659
19,41,7.599063178582277
19,42,2.088706093265391
19,43,35.29854080165733
19,46,14.449587493409089
19,47,28.98952263771556
19,48,5.284570226411517
20,24,1.852480646992699
20,27,42.49469363916372
20,28,18.607621113944973
20,31,1.9091702392009968
20,38,27.69415999076718
20,39,39.3848568662097
20,48,18.94145651444919
21,24,5.456829799300983
21,25,24.064160915246337
21,29,13.441135578416159
21,33,28.929626577167078
21,36,39.48557018532829
21,38,35.667178842554286
21,39,5.194850338284929
21,44,16.720874322549832
22,26,22.637163899485124
22,33,28.660885642645965
22,35,31.948073429949208
22,39,21.545124108573898
22,41,7.470795100312172
22,44,22.26086619182921
23,25,27.390348240903045
23,29,5.693969932657455
23,35,3.144158818002812
23,38,8.89568484546237
23,42,45.77359544035472
23,46,8.430458528435592
23,47,37.79121120029428
24,25,25.492621408330287
24,30,49.872892804945515
24,39,38.12266233387269
24,42,10.078488024656046
24,44,49.747783212785215
24,45,18.971577233918175
24,47,41.00226710322693
24,48,20.685456554985304
25,32,45.61064277746711
25,34,13.317299463395921
25,35,25.657679137322486
25,36,39.78368435869836
25,40,25.435193117570986
25,41,5.209216876294509
25,45,12.070532457311112
25,46,38.79176740326222
26,31,20.77996823813495
26,34,8.46687997108681
26,40,27.454207224462568
26,42,40.46480838016353
26,45,40.925683431656104
26,48,39.19001930937529
26,49,21.65922126292076
27,35,24.481069416282008
27,36,22.01301892305561
27,37,20.80012547005707
27,39,44.0265361245171
27,44,5.2684580139680195
27,45,12.061135487731677
27,47,25.081822663729437
28,29,23.66846791586412
28,37,9.50195817525919
28,42,48.03984344644312
28,47,14.236424937119196
28,48,38.614627587624504
29,30,30.390284406354915
29,35,22.772487470890972
29,36,34.61010620643265
29,37,38.47734631472608
29,42,3.258501289680166
29,43,41.91826306189836
29,49,37.11915643498894
30,31,22.28181104624599
30,32,28.169704723814444
30,33,19.387729722846146
30,38,49.99229003392805
30,41,0.9106959071720877
30,42,10.988353986834632
30,49,43.548414832787586
31,47,25.555668217420845
32,33,41.52972179654324
32,35,4.7885077385338874
32,48,3.3325761606797344
33,36,17.501161275638832
33,37,33.541443664740854
33,41,36.444650138924914
33,47,29.975189999539992
34,35,47.67966777404812
34,38,7.498783531275483
34,41,8.307057730256329
34,45,14.063089281586382
34,46,48.76947418489058
34,49,41.818101346211655
35,37,44.58836222454876
35,38,42.237770844512504
35,41,32.4235073597259
35,49,35.71114577632909
36,37,44.64537302383633
36,38,0.9052147650343123
36,39,20.280145211636174
36,41,10.865898852835198
36,43,20.341609399113352
36,49,15.217162639000692
37,38,46.39209295224903
37,39,43.930724340096184
37,40,21.92934424331725
37,43,1.8507053792044093
37,46,21.858904417013242
38,40,47.75540104922239
38,42,32.77790101857156
38,44,2.880131836185329
38,45,44.928037920808265
38,46,18.90655906829672
39,40,39.801349225347806
39,42,36.17311129875217
40,48,0.9111340303633475
41,42,40.89339529505634
41,47,41.45930985094121
41,48,21.04534062642327
42,46,45.55214026624703
42,49,31.526717291474082
43,48,5.598760107802036
43,49,29.654637069295788
44,49,36.08621620904461
47,48,48.68718686141847
