Edge1,Edge2,Weight
0,3,16.526614586408094
0,4,49.377976433371394
0,8,43.48675623187156
0,9,42.283018984054856
0,10,15.388083632810579
0,11,15.347670874565667
0,13,9.72176858673674
1,2,5.271672563053892
1,3,7.286240493031087
1,12,14.72885603598923
1,14,8.681949362014702
1,18,46.477390092389655
1,19,46.79774594995605
2,3,26.984116477502607
2,7,14.161402071417989
2,8,22.942228519306784
2,13,18.492735366765032
3,7,40.02579829979213
3,18,9.37743774137797
4,7,8.56418883222796
4,8,8.20430722388113
4,9,39.3336333551777
4,10,34.0939561903474
5,8,11.780362422952816
5,11,27.67224714611844
6,9,29.936851235002504
6,14,43.863612048512834
6,16,24.388048858095086
7,15,47.459777566973756
7,19,18.88706940802575
8,14,9.052728729149983
8,18,49.60969090253145
9,11,6.888288131783798
9,13,12.205435061859916
9,15,47.86471669134395
10,13,21.03623716730863
10,17,39.89932886729097
10,18,25.194109753584776
11,14,5.196380350840057
11,17,1.4543287502821634
13,15,39.90614606596697
14,15,31.0166916346487
14,16,7.727032628895037
14,19,25.932760019369166
15,17,39.81268190411873
15,18,8.812264937026853
16,18,36.37073415339872
